RealGM ID,Season,Name,Position 1,Position 2,School,Conference,Wins,Losses,SOS,Class,Birthday,Draft Day Age,Height,Weight,RSCI,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/40,OBPM,DBPM,BPM,AST/TOV,OFF RTG,DEF RTG,Hands-On Buckets,Pure Point Rating,FG/40,FGA/40,FG%,2FGM/40,2FGA/40,2FG%,3FGM/40,3FGA/40,3FG%,FT/40,FTA/40,FT%,TRB/40,AST/40,STL/40,BLK/40,TOV/40,PF/40,PTS/40,FGM/100Poss,FGA/100Poss,2FGM/100Poss,2FGA/100Poss,3FGM/100Poss,3FGA/100Poss,FT/100Poss,FTA/100Poss,TRB/100Poss,AST/100Poss,STL/100Poss,BLK/100Poss,TOV/100Poss,PF/100Poss,PTS/100Poss,# Dunks,% Shots @ Rim,FG% @ Rim,%Astd @ Rim,% Shots @ Mid,FG% @ Mid,%Astd @ Mid,% Shots @ 3,%Astd @ 3,AAU Season,AAU Team,AAU League,AAU GP,AAU GS,AAU MIN,AAU PTS,AAU FGM,AAU FGA,AAU FG%,AAU 3PM,AAU 3PA,AAU 3P%,AAU FTM,AAU FTA,AAU FT%,AAU ORB,AAU DRB,AAU TRB,AAU AST,AAU STL,AAU BLK,AAU TOV,AAU PF,Event Year,Event Name,Event GP,Event MIN,Event PTS,Event FGM,Event FGA,Event FG%,Event 3PM,Event 3PA,Event 3P%,Event FTM,Event FTA,Event FT%,Event TRB,Event AST,Event STL,Event BLK,Event TOV,Event PF,Event Placement
134264,2021-22,Coleman Boyd,SG,PG,Georgia Tech,ACC,1,0,6.08,3,,,73,178,,1,0,1,40.6,,,,,1,0.0,0.0,0.0,100.0,0.0,0.0,,0.0,0.0,0.0,0.0,.368,,,,1,227.7,114.4,0.026,64.92,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.3,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,2018-19,Georgia Stars,Nike 17U,7,0,2.7,0.57,0.14,1.14,.125,0.00,0.14,.000,0.29,0.43,.667,0.00,0.29,0.29,0.14,0.29,0.14,0.43,0.43,,,,,,,,,,,,,,,,,,,,,
182992,2021-22,Brayden Daniels,SG,PG,Georgia Tech,ACC,1,0,6.08,1,,,76,176,,1,0,1,0.0,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,.005,,,,0,0.0,114.4,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122252,2021-22,Bubba Parham,PG,,Georgia Tech,ACC,0,2,6.08,RS-Sr.,,,70,165,,2,0,41,1.4,.000,.000,1.000,.000,2,0.0,2.8,1.4,15.4,4.3,0.0,0.0,7.6,-0.1,0.0,0.0,-.026,-6.3,4.5,-1.8,4,40.1,103.5,0.091,6.59,0.0,5.9,.000,0.0,0.0,,0.0,5.9,.000,0.0,0.0,,1.0,3.9,2.9,0.0,0.0,2.0,0.0,0.0,8.5,0.0,0.0,0.0,8.5,0.0,0.0,1.4,5.7,4.3,0.0,0.0,2.8,0.0,0,0.0,0,0,0.0,0,0,100.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138000,2021-22,Jehloni James,SG,,Georgia Tech,ACC,4,0,7.91,3,,,78,180,,4,0,10,6.2,,,,,1,12.6,38.4,25.4,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,.109,-3.8,-0.9,-4.7,0,221.1,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,16.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.6,0.0,0.0,0.0,0.0,11.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135514,2021-22,PJ Hall,PF,,Clemson,ACC,14,16,6.31,2,"Feb 21, 2002",20.35,82,240,59,30,29,827,24.4,.562,.526,.215,.289,432,7.7,17.3,12.6,13.7,1.2,5.7,11.6,30.1,2.3,1.1,3.5,.167,4.6,1.2,5.9,0.89,110.4,101.6,0.293,-2.66,8.7,17.6,.493,7.5,13.8,.544,1.2,3.8,.308,4.0,5.1,.781,8.4,2.3,0.8,1.8,2.6,3.7,22.4,13.0,26.3,11.3,20.7,1.7,5.7,6.0,7.6,12.6,3.5,1.2,2.8,3.9,5.5,33.7,25,31.4,69.3,63.3,47.1,44.4,65.8,21.5,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117435,2021-22,Al-Amir Dawes,SG,PG,Clemson,ACC,17,16,6.31,3,"Sep 28, 2001",20.75,74,180,108,33,25,980,15.1,.578,.548,.718,.201,342,0.5,10.8,5.7,14.8,1.8,0.1,14.4,20.4,1.7,0.9,2.7,.108,3.1,0.6,3.7,1.39,108.6,105.8,0.228,-0.42,4.9,12.0,.405,1.4,3.4,.422,3.4,8.6,.398,2.0,2.4,.847,3.8,3.1,1.2,0.0,2.2,1.6,15.2,7.3,18.0,2.1,5.1,5.1,12.9,3.1,3.6,5.8,4.6,1.8,0.1,3.3,2.3,22.8,0,16.3,47.9,21.7,11.9,34.3,16.7,71.8,65.5,2018-19,Playaz Club,Nike 17U,10,9,17.8,16.80,5.10,13.10,.389,2.40,5.60,.429,4.10,6.20,.661,0.00,3.50,3.50,3.10,1.40,0.10,2.40,1.50,2019,Universiade,6,18:50,7.0,1.8,6.2,.297,1.5,3.3,.450,1.8,2.2,.846,2.2,2.3,0.8,0.0,1.8,2.5,Gold
121509,2021-22,David Collins,SG,PG,Clemson,ACC,17,15,6.31,4,"May 31, 1998",24.08,76,220,212,32,32,922,18.7,.570,.553,.222,.587,334,4.8,23.6,14.4,15.8,3.3,0.8,17.3,20.1,1.7,1.6,3.3,.143,1.7,3.3,5.0,1.25,108.5,97.3,0.23,-1.12,5.0,9.8,.511,4.2,7.6,.549,0.8,2.2,.380,3.4,5.7,.598,9.6,3.3,2.2,0.3,2.6,3.9,14.2,7.5,14.6,6.3,11.4,1.2,3.3,5.1,8.6,14.5,4.9,3.3,0.4,3.9,5.9,21.4,6,47.8,63.6,29.4,30.4,41.2,14.3,21.9,94.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88968,2021-22,Nick Honor,PG,,Clemson,ACC,17,16,6.31,3,"Oct 8, 2000",21.73,70,200,238,33,25,837,12.9,.514,.476,.500,.184,261,1.3,5.0,3.2,17.7,2.0,0.3,11.1,17.8,1.3,0.7,2.0,.094,1.0,0.8,1.9,2.55,108.1,107.3,0.199,2.63,4.3,10.9,.395,2.5,5.4,.465,1.8,5.4,.325,1.8,2.0,.905,2.2,3.8,1.3,0.1,1.5,2.1,12.2,6.5,16.4,3.8,8.2,2.7,8.2,2.7,3.0,3.2,5.7,2.0,0.1,2.2,3.1,18.3,0,30.3,52.2,11.1,19.7,37.8,29.4,50.0,78.4,,,,,,,,,,,,,,,,,,,,,,,,,2019,Universiade,6,19:29,6.5,2.2,6.0,.361,1.5,3.7,.409,0.7,1.0,.667,1.7,2.0,0.5,0.0,0.5,2.0,Gold
132189,2021-22,Hunter Tyson,SF,,Clemson,ACC,15,10,6.31,4,"Jun 13, 2000",22.05,80,215,255,25,24,638,19.2,.569,.534,.389,.290,240,6.3,19.1,12.8,10.1,1.9,1.6,9.9,20.3,1.6,0.9,2.4,.152,3.6,1.6,5.3,1.33,116.1,101.7,0.185,-0.43,5.6,12.1,.466,4.0,7.4,.542,1.6,4.7,.347,2.8,3.5,.786,8.6,2.0,1.3,0.5,1.5,3.4,15.7,8.5,18.2,6.0,11.1,2.4,7.1,4.1,5.3,12.9,3.0,1.9,0.8,2.3,5.1,23.5,9,32.0,62.9,48.7,28.9,44.6,44.0,39.2,96.2,,,,,,,,,,,,,,,,,,,,,,,,,2019,Universiade,6,17:26,8.3,2.5,6.0,.417,2.0,4.7,.429,1.3,1.8,.727,3.8,0.5,1.2,0.3,0.5,1.5,Gold
132516,2021-22,Chase Hunter,SG,,Clemson,ACC,17,16,6.31,2,"Apr 8, 2001",21.23,76,204,127,33,15,750,13.0,.548,.509,.335,.347,226,2.6,11.2,7.0,14.9,1.2,1.0,14.1,16.7,1.2,0.7,1.9,.099,0.8,0.9,1.7,1.82,109.9,106.4,0.162,0.97,4.2,9.2,.451,3.1,6.1,.504,1.1,3.1,.345,2.4,3.2,.750,4.7,3.2,0.8,0.3,1.8,3.0,11.8,6.2,13.8,4.6,9.2,1.6,4.6,3.6,4.8,7.0,4.8,1.2,0.5,2.6,4.6,17.7,8,28.3,67.3,48.5,38.2,37.9,8.0,33.5,65.0,2018-19,Atlanta Xpress,UAA 17U,8,8,22.9,12.62,4.75,11.50,.413,1.00,3.50,.286,2.12,2.75,.773,0.62,1.25,1.88,2.25,1.25,0.38,2.25,1.88,2019,Universiade,6,18:40,3.8,1.3,5.7,.235,0.3,2.2,.154,0.8,1.8,.455,1.5,1.0,0.7,0.0,1.3,1.7,Gold
121667,2021-22,Naz Bohannon,PF,SF,Clemson,ACC,17,16,6.31,4,,,78,230,,33,2,701,14.3,.547,.529,.013,.224,215,8.2,14.5,11.4,15.3,1.2,0.5,18.8,16.2,1.1,0.7,1.7,.099,1.3,0.6,1.8,1.4,108.2,105.6,0.162,-0.4,4.7,8.9,.526,4.6,8.8,.526,0.1,0.1,.500,1.4,2.0,.686,7.6,3.2,0.8,0.2,2.3,2.5,10.8,7.0,13.4,6.9,13.2,0.1,0.2,2.1,3.0,11.5,4.8,1.2,0.3,3.4,3.7,16.2,0,62.8,64.3,38.1,35.9,32.1,38.9,1.3,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132455,2021-22,Alex Hemenway,SG,,Clemson,ACC,17,14,6.31,3,"Jun 17, 2001",21.04,76,195,385,31,2,454,12.7,.593,.574,.793,.256,135,1.6,9.0,5.4,4.2,0.9,0.0,6.9,17.1,0.9,0.3,1.2,.109,2.1,-0.2,1.9,1.0,117.4,108.4,0.075,-0.76,4.4,10.7,.413,1.0,2.2,.440,3.4,8.5,.406,1.9,2.7,.710,3.6,0.9,0.6,0.0,0.9,3.5,14.2,6.6,16.0,1.5,3.3,5.2,12.7,2.9,4.1,5.4,1.3,0.9,0.0,1.3,5.3,21.3,1,13.2,50.0,62.5,7.4,33.3,100.0,79.3,94.9,,,,,,,,,,,,,,,,,,,,,,,,,2019,Universiade,4,07:54,3.0,0.5,1.5,.333,0.5,1.2,.400,1.5,1.8,.857,1.0,1.0,0.3,0.0,0.0,0.5,Gold
151320,2021-22,Ian Schieffelin,PF,SF,Clemson,ACC,16,14,6.31,1,,,79,225,161,30,7,349,12.1,.468,.424,.186,.326,112,9.8,18.8,14.4,14.3,1.2,2.1,18.1,18.5,0.3,0.4,0.7,.084,-1.6,1.0,-0.6,1.23,99.2,102.9,0.08,-1.23,3.9,9.9,.395,3.3,8.0,.414,0.6,1.8,.313,2.3,3.2,.714,9.6,3.1,0.8,0.7,2.5,5.5,10.7,5.8,14.8,5.0,12.0,0.9,2.8,3.4,4.8,14.4,4.6,1.2,1.0,3.8,8.3,16.0,2,44.2,36.8,64.3,37.2,46.9,66.7,18.6,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176112,2021-22,Ben Middlebrooks,C,,Clemson,ACC,14,12,6.31,1,,,82,232,155,26,4,167,10.3,.601,.591,.000,.364,35,6.6,13.3,10.0,8.5,2.5,4.5,29.9,11.7,0.1,0.2,0.3,.083,-3.0,3.7,0.8,0.73,99.8,100.3,0.032,-3.69,3.1,5.3,.591,3.1,5.3,.591,0.0,0.0,,1.2,1.9,.625,6.7,1.9,1.7,1.4,2.6,7.2,7.4,4.7,7.9,4.7,7.9,0.0,0.0,1.8,2.9,10.1,2.9,2.5,2.2,4.0,10.8,11.1,1,77.3,64.7,63.6,22.7,40.0,50.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139736,2021-22,Parker Fox,SG,PG,Clemson,ACC,4,2,6.31,4,"Jul 15, 2000",21.96,79,212,,6,0,9,11.9,.500,.500,1.000,.000,2,0.0,39.0,19.9,0.0,6.7,13.9,40.0,29.6,0.0,0.0,0.0,-.045,-6.8,7.4,0.6,0.0,54.6,76.7,0.006,-23.0,4.4,13.3,.333,0.0,0.0,,4.4,13.3,.333,0.0,0.0,,13.3,0.0,4.4,4.4,8.9,0.0,13.3,6.7,20.0,0.0,0.0,6.7,20.0,0.0,0.0,20.0,0.0,6.7,6.7,13.3,0.0,20.0,0,0.0,0,0,0.0,0,0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,2019,Universiade,3,01:16,0.7,0.3,0.3,1.000,0.0,0.0,.000,0.0,0.3,.000,0.3,0.0,0.0,0.0,0.3,0.0,Gold
186491,2021-22,Devin Foster,SG,PG,Clemson,ACC,4,2,6.31,3,"Apr 7, 2001",21.23,74,180,,6,0,7,-22.5,.000,.000,1.000,.000,0,0.0,16.7,8.5,0.0,0.0,0.0,66.7,22.8,-0.1,0.0,-0.1,-.380,-17.7,-6.2,-23.9,0.0,0.0,108.1,0.0,-29.57,0.0,5.7,.000,0.0,0.0,,0.0,5.7,.000,0.0,0.0,,5.7,0.0,0.0,0.0,11.4,0.0,0.0,0.0,8.6,0.0,0.0,0.0,8.6,0.0,0.0,8.6,0.0,0.0,0.0,17.2,0.0,0.0,0,0.0,0,0,0.0,0,0,100.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191232,2021-22,Daniel Nauseef,PF,SF,Clemson,ACC,0,2,6.31,1,,,79,215,,2,0,2,23.5,,,,,1,61.1,0.0,29.9,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,.238,12.1,-6.1,5.9,0,223.8,114.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186492,2021-22,Jack Nauseef,SG,PG,Clemson,ACC,3,2,6.31,3,"May 24, 2000",22.1,73,160,,5,0,7,-22.7,.000,.000,.667,.000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8,-0.1,0.0,-0.1,-.318,-21.3,-7.8,-29.1,0,0.0,113.6,0.0,0.0,0.0,17.1,.000,0.0,5.7,.000,0.0,11.4,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,5.7,0.0,0.0,25.7,0.0,8.6,0.0,17.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,0.0,0,0.0,0,0,33.3,0.0,0,66.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131835,2021-22,Blake Wesley,SG,SF,Notre Dame,ACC,24,11,7.01,1,"Mar 16, 2003",19.29,77,185,121,35,28,1027,16.9,.495,.465,.404,.324,491,3.0,11.6,7.5,17.4,2.6,0.2,13.1,31.3,1.1,1.4,2.5,.098,0.5,0.8,1.3,1.09,97.2,101.1,0.287,-2.13,6.9,17.2,.404,4.8,10.2,.471,2.1,6.9,.303,3.7,5.6,.657,5.0,3.3,1.7,0.1,3.0,2.6,19.6,10.5,26.1,7.3,15.5,3.2,10.5,5.6,8.5,7.6,5.0,2.6,0.1,4.6,4.0,29.8,18,36.3,53.8,26.7,23.4,36.9,5.3,40.4,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88962,2021-22,Dane Goodwin,SG,,Notre Dame,ACC,24,11,7.01,3,"Dec 28, 1999",22.51,78,208,100,35,34,1171,18.4,.624,.604,.436,.177,422,3.5,12.9,8.4,7.6,1.1,0.3,8.4,19.5,3.2,1.3,4.5,.155,4.5,1.0,5.5,1.26,121.4,104.0,0.242,-0.5,6.0,12.0,.504,3.7,6.8,.540,2.4,5.2,.458,1.7,2.1,.823,5.6,1.5,0.8,0.1,1.2,2.0,16.2,9.2,18.2,5.5,10.3,3.6,7.9,2.6,3.2,8.6,2.3,1.1,0.2,1.8,3.0,24.6,3,27.6,61.9,35.0,28.8,46.5,38.3,43.6,95.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121874,2021-22,Paul Atkinson,PF,C,Notre Dame,ACC,24,11,7.01,4,"Mar 27, 1999",23.26,81,225,249,35,34,964,24.5,.618,.587,.007,.387,452,11.6,18.0,15.0,13.1,1.4,2.6,15.3,23.9,3.2,1.5,4.7,.196,4.3,1.9,6.2,0.91,118.9,99.7,0.256,-2.72,7.3,12.4,.587,7.3,12.4,.591,0.0,0.1,.000,3.6,4.8,.750,10.0,2.4,1.0,1.0,2.7,3.0,18.2,11.1,18.9,11.1,18.8,0.0,0.1,5.5,7.3,15.2,3.7,1.4,1.5,4.0,4.5,27.6,25,66.0,68.2,57.8,33.3,41.0,26.8,0.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116243,2021-22,Cormac Ryan,SG,PG,Notre Dame,ACC,24,11,7.01,3,"Oct 26, 1998",23.68,77,194,68,35,22,1051,15.7,.604,.574,.588,.261,317,2.9,15.5,9.5,11.4,1.8,0.7,12.4,15.9,2.2,1.5,3.7,.140,2.9,2.4,5.3,1.71,117.8,101.2,0.189,0.53,4.1,9.1,.454,1.9,3.7,.520,2.2,5.3,.407,1.9,2.4,.806,6.4,2.5,1.2,0.3,1.4,2.6,12.3,6.2,13.7,2.9,5.7,3.3,8.1,2.9,3.6,9.6,3.8,1.8,0.4,2.2,3.9,18.7,0,22.7,61.1,36.4,18.5,40.9,27.8,58.8,89.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120539,2021-22,Nate Laszewski,SF,PF,Notre Dame,ACC,23,11,7.01,4,"Jul 19, 1999",22.95,82,235,65,34,25,980,16.7,.672,.649,.590,.222,276,3.1,23.0,13.6,5.0,1.1,1.9,13.6,15.2,2.1,1.6,3.6,.148,2.8,1.7,4.5,0.7,120.7,99.3,0.152,-2.08,4.4,8.7,.514,2.1,3.6,.598,2.3,5.1,.456,1.6,1.9,.851,9.1,1.1,0.7,0.7,1.5,2.9,12.9,6.8,13.1,3.2,5.4,3.5,7.7,2.5,2.9,13.7,1.6,1.1,1.1,2.3,4.5,19.5,9,34.9,64.9,62.5,6.1,30.8,50.0,59.0,94.7,,,,,,,,,,,,,,,,,,,,,,,,,2017,adidas Nations,5,22:12,8.8,3.0,6.6,.455,2.4,5.0,.480,0.4,0.4,1.000,2.6,0.6,0.4,0.2,0.8,2.2,6th
104389,2021-22,Prentiss Hubb,PG,SG,Notre Dame,ACC,24,11,7.01,3,"Mar 19, 1999",23.28,75,175,87,35,32,1179,11.8,.484,.455,.568,.205,360,1.8,9.2,5.7,21.5,1.3,0.5,14.4,17.4,1.4,1.3,2.6,.089,0.9,1.2,2.1,2.59,103.5,104.8,0.271,3.49,3.6,9.9,.366,1.9,4.3,.437,1.8,5.6,.313,1.5,2.0,.733,3.8,4.7,0.9,0.2,1.8,1.7,10.5,5.5,15.0,2.8,6.5,2.7,8.5,2.3,3.1,5.8,7.2,1.3,0.3,2.8,2.6,16.0,0,28.1,54.9,6.7,15.1,22.7,30.0,56.8,57.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132319,2021-22,Trey Wertz,SG,,Notre Dame,ACC,23,11,7.01,3,"Dec 6, 1999",22.57,77,192,400,34,0,646,9.0,.519,.492,.541,.172,157,0.4,10.2,5.6,18.7,1.2,0.0,20.0,14.0,0.5,0.7,1.2,.074,-0.8,1.6,0.8,2.09,101.4,104.8,0.131,2.12,2.9,7.6,.385,1.3,3.5,.375,1.6,4.1,.394,1.1,1.3,.810,3.7,4.3,0.8,0.0,2.0,2.9,8.5,4.4,11.5,2.0,5.3,2.4,6.2,1.6,2.0,5.6,6.5,1.2,0.0,3.1,4.4,12.9,0,25.4,38.7,41.7,20.5,36.0,22.2,54.1,73.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162048,2021-22,J.R. Konieczny,PF,SF,Notre Dame,ACC,6,1,7.01,1,,,78,195,,7,0,22,29.4,.917,.917,.167,.000,7,0.0,5.2,2.7,10.9,8.3,4.8,25.0,20.0,0.1,0.1,0.1,.213,2.4,13.4,15.8,0.5,121.4,87.1,0.031,-6.09,9.1,10.9,.833,7.3,9.1,.800,1.8,1.8,1.000,0.0,0.0,,1.8,1.8,5.5,1.8,3.6,7.3,20.0,13.8,16.6,11.0,13.8,2.8,2.8,0.0,0.0,2.8,2.8,8.3,2.8,5.5,11.0,30.3,,66.7,100.0,50.0,16.7,0.0,0,16.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117629,2021-22,Elijah Taylor,C,,Notre Dame,ACC,1,2,7.01,1,,,80,240,223,3,0,11,27.3,1.000,1.000,.000,.000,4,11.5,10.3,10.9,0.0,0.0,9.6,33.3,29.9,0.0,0.0,0.0,.139,-15.3,3.2,-12.0,0.0,106.5,98.7,0.047,-15.77,14.5,14.5,1.000,14.5,14.5,1.000,0.0,0.0,,0.0,0.0,,7.3,0.0,0.0,3.6,7.3,21.8,29.1,22.1,22.1,22.1,22.1,0.0,0.0,0.0,0.0,11.0,0.0,0.0,5.5,11.0,33.1,44.1,0,100.0,100.0,75.0,0.0,0,0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157137,2021-22,Elijah Morgan,SG,PG,Notre Dame,ACC,5,1,7.01,2,,,73,165,,6,0,14,40.5,.619,.000,.000,3.000,9,9.1,16.2,12.8,44.4,8.7,0.0,17.1,22.9,0.1,0.0,0.1,.383,13.6,14.9,28.5,4.0,142.7,86.3,0.024,12.38,0.0,5.7,.000,0.0,5.7,.000,0.0,0.0,,17.1,17.1,1.000,8.6,11.4,5.7,0.0,2.9,0.0,17.1,0.0,8.7,0.0,8.7,0.0,0.0,26.0,26.0,13.0,17.3,8.7,0.0,4.3,0.0,26.0,0,50.0,0.0,0,50.0,0.0,0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132646,2021-22,Tony Sanders,SF,,Notre Dame,ACC,5,1,7.01,1,,,79,209,243,6,0,15,16.0,.612,.500,1.000,1.333,5,0.0,7.6,4.0,0.0,0.0,0.0,0.0,17.9,0.1,0.0,0.1,.163,2.5,-1.0,1.5,0,135.5,108.9,0.006,0.0,2.7,8.0,.333,0.0,0.0,,2.7,8.0,.333,8.0,10.7,.750,2.7,0.0,0.0,0.0,0.0,0.0,16.0,4.0,12.1,0.0,0.0,4.0,12.1,12.1,16.2,4.0,0.0,0.0,0.0,0.0,0.0,24.3,0,0.0,0,0,0.0,0,0,100.0,0.0,2018-19,Florida Lightning,UAA 16U,8,8,30.3,14.00,5.12,13.38,.383,1.00,3.88,.258,2.75,4.12,.667,0.50,3.38,3.88,2.25,1.25,0.50,3.38,2.00,,,,,,,,,,,,,,,,,,,,,
148746,2021-22,Matt Zona,C,,Notre Dame,ACC,7,1,7.01,1,,,81,240,376,8,0,18,29.0,.686,.500,.000,2.500,6,7.0,37.9,23.3,0.0,3.4,17.5,18.6,16.4,0.1,0.1,0.1,.260,1.7,10.5,12.2,0.0,127.3,78.1,0.005,-6.19,2.2,4.4,.500,2.2,4.4,.500,0.0,0.0,,8.9,11.1,.800,15.6,0.0,2.2,6.7,2.2,4.4,13.3,3.4,6.7,3.4,6.7,0.0,0.0,13.5,16.9,23.6,0.0,3.4,10.1,3.4,6.7,20.2,0,50.0,100.0,100.0,50.0,0.0,0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104361,2021-22,Robby Carmody,SF,,Notre Dame,ACC,1,0,5.62,2,"May 8, 1999",23.15,76,202,86,7,0,96,15.5,.558,.500,.231,.654,34,2.2,9.8,6.1,8.0,3.6,1.0,15.0,21.2,0.1,0.2,0.3,.122,-4.1,3.7,-0.4,0.67,103.8,97.9,0.0,0.0,5.4,10.8,.500,5.4,8.3,.650,0.0,2.5,.000,5.0,7.1,.706,4.6,1.7,2.5,0.4,2.5,5.8,15.8,7.9,15.7,7.9,12.1,0.0,3.6,7.3,10.3,6.6,2.4,3.6,0.6,3.6,8.5,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85679,2021-22,Kameron McGusty,SG,,Miami (FL),ACC,26,11,7.62,4,"Sep 9, 1997",24.81,77,190,41,37,37,1262,23.0,.579,.537,.348,.316,611,2.4,15.0,8.8,14.3,3.1,0.9,10.8,27.0,3.5,1.5,5.0,.159,4.8,1.2,6.1,1.29,112.6,103.5,0.32,-0.78,7.4,15.7,.476,5.5,10.2,.540,1.9,5.5,.355,4.0,4.9,.814,5.8,2.8,2.1,0.3,2.2,2.4,20.9,11.0,23.1,8.1,15.0,2.8,8.0,5.9,7.3,8.5,4.2,3.1,0.5,3.2,3.6,30.7,6,27.7,68.6,44.7,37.4,43.2,35.0,34.8,80.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120268,2021-22,Isaiah Wong,SG,PG,Miami (FL),ACC,26,11,7.62,3,"Jan 28, 2001",21.42,76,185,79,37,36,1253,18.0,.540,.504,.347,.303,529,2.3,12.9,7.7,11.6,1.6,1.0,9.0,24.6,2.6,1.0,3.5,.113,2.9,-0.4,2.5,1.44,108.3,107.6,0.279,-0.16,6.6,14.6,.452,5.1,9.5,.532,1.5,5.1,.302,3.3,4.4,.748,5.0,2.4,1.1,0.4,1.7,2.1,18.1,9.7,21.6,7.5,14.1,2.3,7.5,4.9,6.5,7.4,3.5,1.6,0.5,2.4,3.1,26.6,11,30.1,60.9,23.8,35.2,46.6,16.0,34.7,62.5,2018-19,WE R1,UAA 17U,8,8,27.0,19.25,6.75,13.25,.509,1.25,2.75,.455,4.50,5.50,.818,1.38,2.88,4.25,2.62,1.50,0.50,3.12,1.75,,,,,,,,,,,,,,,,,,,,,
