RealGM ID,Season,Name,Position 1,Position 2,Play Style,School,Conference,Wins,Losses,SOS,Class,Birthday,Draft Day Age,Height,Weight,Height w/o Shoes,Height w/ Shoes,Wingspan,Standing Reach,Body Fat %,Hand Length,Hand Width,RSCI,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,Stock%,TOV%,Adjusted TOV%,USG%,Offensive Load,OWS,DWS,WS,WS/40,OBPM,DBPM,BPM,ATS/TOV,OFF RTG,DEF RTG,Hands-On Buckets,Pure Point Rating,FG/40,FGA/40,FG%,2FGM/40,2FGA/40,2FG%,3FGM/40,3FGA/40,3FG%,3 Point Proficiency,FT/40,FTA/40,FT%,TRB/40,AST/40,STL/40,BLK/40,TOV/40,PF/40,PTS/40,FGM/100Poss,FGA/100Poss,2FGM/100Poss,2FGA/100Poss,3FGM/100Poss,3FGA/100Poss,FT/100Poss,FTA/100Poss,TRB/100Poss,AST/100Poss,STL/100Poss,BLK/100Poss,TOV/100Poss,PF/100Poss,PTS/100Poss,FGA/100Poss,# Dunks,Dunk vs Rim Shot Percentage,% Dunks Unassisted,% Shots @ Rim,FG% @ Rim,%Astd @ Rim,% Shots @ Mid,FG% @ Mid,%Astd @ Mid,% Shots @ 3,%Astd @ 3,% Assisted,AAU Season,AAU Team,AAU League,AAU GP,AAU GS,AAU MIN,AAU PTS,AAU FGM,AAU FGA,AAU FG%,AAU 3PM,AAU 3PA,AAU 3P%,AAU FTM,AAU FTA,AAU FT%,AAU ORB,AAU DRB,AAU TRB,AAU AST,AAU STL,AAU BLK,AAU TOV,AAU PF,Event Year,Event Name,Event GP,Event MIN,Event PTS,Event FGM,Event FGA,Event FG%,Event 3PM,Event 3PA,Event 3P%,Event FTM,Event FTA,Event FT%,Event TRB,Event AST,Event STL,Event BLK,Event TOV,Event PF,Event Placement,Box Score Creation,Helio Score
118870,2020-21,McKinley Wright,PG,,Floor General,Colorado,Pac-12,23.0,9.0,9.57,4.0,"Oct 25, 1998",22.68,72,192.2,71.25,72.25,77.25,94.0,6.7,8.5,9.0,229.0,32,32,1042.0,24.7,0.568,0.518,0.251,0.329,534.0,3.2,12.8,8.2,36.7,2.0,1.0,2.0,13.7,0.094,25.1,41.308,4.2,1.8,5.9,0.227,6.9,3.3,10.2,2.68,120.7,97.9,0.435,5.38,6.8,14.2,0.48,5.8,10.7,0.54,1.1,3.6,0.301,0.187,4.0,4.7,0.844,5.3,7.0,1.3,0.3,2.6,1.9,18.7,10.3,21.4,8.7,16.0,1.6,5.4,5.9,7.0,8.0,10.5,2.0,0.5,3.9,2.9,28.1,21.4,1.0,0.95,0.2404545,28.6,57.5,11.5,46.6,51.4,5.6,24.8,42.9,16.5378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.067,1.330400986722774
7109,2011-12,Terrence Jones,PF,SF,Connector,Kentucky,SEC,36.0,2.0,7.93,2.0,"Jan 9, 1992",20.47,81,252.0,80.25,81.5,86.25,107.0,7.7,9.0,10.0,9.0,38,34,1115.0,24.3,0.547,0.523,0.138,0.446,465.0,10.7,17.5,14.3,8.7,2.7,5.8,15.66,12.6,0.113,22.4,30.133,3.1,2.7,5.8,0.209,5.2,4.9,10.2,0.82,115.3,88.9,0.22,-2.56,6.3,12.7,0.5,5.8,10.9,0.528,0.6,1.8,0.327,0.165,3.6,5.7,0.627,9.8,1.8,1.8,2.4,2.2,3.3,16.8,9.6,19.1,8.7,16.5,0.9,2.7,5.4,8.5,14.7,2.8,2.7,3.7,3.4,4.9,25.4,19.1,58.0,34.71,9.190930320000001,47.2,73.7,43.9,39.0,27.5,10.5,13.8,93.8,37.7602,,,,,,,,,,,,,,,,,,,,,,,,,2009.0,NIKE Global Challenge,6,16:00,8.8,3.7,9.0,.407,0.0,1.7,.000,1.5,2.7,.562,5.8,0.5,1.0,1.3,2.0,1.3,-,2.508,2.1323774875434096
52345,2017-18,Bonzie Colson,SF,PF,Scorer,Notre Dame,ACC,15.0,6.0,7.92,4.0,"Jan 12, 1996",22.47,77,225.0,,,,,,,,139.0,21,21,680.0,31.9,0.569,0.53,0.186,0.349,362.0,8.2,26.6,17.7,6.7,3.1,7.4,22.94,8.1,0.073,30.2,38.195,2.2,1.7,3.9,0.227,6.6,3.6,10.2,0.59,116.6,92.0,0.309,-2.94,9.2,18.4,0.503,8.2,14.9,0.551,1.0,3.4,0.293,0.172,4.9,6.4,0.761,12.5,1.1,2.1,2.8,1.9,2.1,24.4,13.9,27.6,12.4,22.5,1.5,5.1,7.3,9.6,18.7,1.7,3.1,4.2,2.8,3.2,36.6,27.6,4.0,4.63,0.5354317199999999,27.6,72.1,58.1,53.8,46.4,37.2,18.6,94.1,53.5518,,,,,,,,,,,,,,,,,,,,,,,,,2013.0,NIKE Global Challenge,4,27:15,12.0,5.2,9.5,.553,0.0,0.5,.000,1.5,2.2,.667,8.8,0.8,2.3,0.3,2.0,2.0,4th,3.211,1.3464889282279993
76387,2018-19,Kyle Guy,SG,,Shooter,Virginia,ACC,35.0,3.0,10.15,3.0,"Aug 11, 1997",21.88,74,167.8,72.75,74.25,76.5,95.5,5.7,8.0,8.75,37.0,38,38,1345.0,20.4,0.609,0.585,0.639,0.19,521.0,2.7,12.6,7.9,11.9,1.3,0.2,0.26,9.9,0.082,22.7,31.823,4.2,2.6,6.8,0.201,7.6,2.6,10.2,1.47,121.6,96.4,0.283,-0.09,5.9,13.1,0.449,2.3,4.7,0.491,3.6,8.4,0.426,0.349,2.1,2.5,0.833,5.1,2.3,0.8,0.1,1.6,1.2,17.4,9.7,21.6,3.8,7.8,5.9,13.8,3.4,4.1,8.4,3.8,1.3,0.1,2.6,1.9,28.7,21.6,2.0,3.03,0.32042249999999994,15.0,66.7,29.5,21.1,36.6,47.1,63.9,85.0,68.6781,,,,,,,,,,,,,,,,,,,,,,,,,2015.0,adidas Nations,9,17:46,7.7,3.1,5.8,.538,1.4,2.8,.520,0.0,0.0,.000,1.3,0.9,0.6,0.0,0.4,0.8,Silver,4.152,1.3874360432259873
52545,2017-18,Jalen Brunson,PG,,Scorer,Villanova,Big East,36.0,4.0,10.24,3.0,"Aug 31, 1996",21.83,74,198.4,73.0,74.25,76.0,96.0,6.7,8.25,9.25,22.0,40,40,1272.0,26.1,0.635,0.604,0.407,0.313,745.0,1.2,9.7,5.6,26.6,1.7,0.1,0.17,10.7,0.077,26.4,41.72,6.0,1.7,7.7,0.241,8.0,2.2,10.2,2.59,130.7,104.1,0.372,4.05,8.5,16.3,0.521,5.8,9.7,0.599,2.7,6.6,0.408,0.287,4.1,5.1,0.802,3.8,5.8,1.2,0.0,2.2,2.5,23.8,12.1,23.2,8.2,13.8,3.9,9.5,5.8,7.3,5.5,8.2,1.7,0.0,3.2,3.5,33.9,23.2,6.0,4.35,0.9071664000000002,26.6,70.3,21.6,32.6,51.5,3.4,40.7,65.1,33.3497,,,,,,,,,,,,,,,,,,,,,,,,,2015.0,U19 World Cup,12,24:28,13.2,4.3,8.2,.531,1.4,3.3,.425,3.1,3.9,.787,2.7,5.6,1.7,0.0,1.5,1.5,Gold,8.333,2.8166682207896248
44094,2015-16,Fred Van Vleet,PG,,Floor General,Wichita State,MVC,25.0,6.0,4.24,4.0,"Feb 25, 1994",22.35,72,195.0,,,,,,,,400.0,31,31,900.0,22.3,0.523,0.461,0.37,0.393,415.0,1.3,11.9,6.4,39.6,3.7,0.4,1.4800000000000002,13.0,0.085,23.8,42.289,2.5,2.4,4.9,0.219,5.1,5.1,10.2,3.19,115.2,88.7,0.375,7.1,5.3,13.6,0.39,3.4,8.5,0.396,1.9,5.0,0.381,0.261,4.4,5.3,0.817,4.4,7.6,2.4,0.1,2.4,2.4,16.8,8.0,20.5,5.1,12.9,2.9,7.6,6.6,8.1,6.7,11.6,3.7,0.2,3.6,3.6,25.5,20.5,,,,40.0,45.1,3.6,23.0,30.0,4.8,37.0,62.8,25.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.287,1.4231126799979799
2354,2010-11,Etwaun Moore,SG,,Scorer,Purdue,Big Ten,26.0,8.0,8.69,4.0,"Feb 25, 1989",22.34,76,191.4,74.5,76.0,81.5,99.5,7.6,9.0,10.0,26.0,34,33,1152.0,23.9,0.545,0.518,0.354,0.285,573.0,5.1,12.5,8.8,20.9,2.2,1.6,3.5200000000000005,9.8,0.078,28.0,40.909,3.7,2.2,5.9,0.205,7.1,3.1,10.2,1.77,114.4,94.9,0.376,0.97,7.7,17.2,0.447,5.2,11.1,0.473,2.4,6.1,0.4,0.271,3.5,4.9,0.709,6.1,3.8,1.4,0.6,2.1,2.5,21.3,11.6,26.0,7.9,16.8,3.7,9.2,5.3,7.4,9.2,5.7,2.2,0.9,3.2,3.7,32.2,26.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.843,2.2868247470934615
15435,2010-11,Norris Cole,PG,,Scorer,Cleveland State,Horizon,27.0,9.0,1.74,4.0,"Oct 13, 1988",22.71,73,174.4,72.25,73.75,74.25,95.5,4.7,8.5,9.5,400.0,36,36,1285.0,30.0,0.558,0.483,0.26,0.465,788.0,2.5,16.5,9.5,37.0,3.7,0.3,1.11,12.2,0.091,32.1,49.547,5.6,2.7,8.3,0.258,6.7,3.5,10.2,1.97,117.7,92.8,0.515,2.45,7.8,17.8,0.439,6.2,13.2,0.473,1.6,4.6,0.342,0.215,7.1,8.3,0.853,6.5,5.9,2.5,0.1,3.0,2.7,24.3,11.8,26.8,9.4,19.8,2.4,7.0,10.6,12.5,9.8,8.9,3.7,0.1,4.5,4.1,36.5,26.8,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.493,1.552007954402472
56796,2017-18,Devon Hall,SG,,Connector,Virginia,ACC,31.0,3.0,9.05,4.0,"Jul 7, 1995",22.98,77,206.4,76.25,78.0,79.75,102.0,8.45,8.5,10.0,122.0,34,34,1091.0,20.3,0.599,0.552,0.454,0.292,392.0,1.4,14.9,8.3,19.6,1.8,0.6,1.08,9.6,0.069,19.5,30.329,3.3,2.6,5.9,0.215,5.5,4.6,10.1,3.06,124.8,92.4,0.282,3.85,4.8,10.7,0.454,2.7,5.8,0.472,2.1,4.8,0.432,0.314,2.8,3.1,0.894,5.2,3.9,1.1,0.2,1.3,1.8,14.6,8.0,17.6,4.5,9.6,3.5,8.0,4.6,5.1,8.7,6.5,1.8,0.3,2.1,2.9,24.0,17.6,3.0,3.52,0.87777536,29.2,56.5,14.6,25.4,36.5,14.8,45.4,82.5,45.477399999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.91,1.9063913526455418
28240,2015-16,Kris Dunn,PG,,Athletic,Providence,Big East,22.0,11.0,8.46,3.0,"Mar 18, 1994",22.29,76,220.0,75.0,76.25,81.5,100.0,,,,16.0,33,32,1088.0,23.3,0.541,0.499,0.275,0.462,575.0,3.5,14.8,9.0,41.8,4.3,1.9,8.17,18.8,0.131,28.1,46.451,2.2,2.3,4.5,0.166,4.7,5.4,10.1,1.78,106.1,95.0,0.472,1.96,6.8,15.1,0.448,5.2,11.0,0.477,1.5,4.2,0.372,0.236,4.9,7.0,0.695,6.5,7.6,3.0,0.7,4.3,3.4,19.9,9.7,21.6,7.5,15.7,2.2,6.0,7.0,10.0,9.3,10.8,4.3,1.1,6.1,4.9,28.5,21.6,27.0,16.56,4.187841840000001,39.7,62.6,36.3,32.8,29.6,20.0,27.5,52.4,35.3811,,,,,,,,,,,,,,,,,,,,,,,,,2011.0,adidas Nations,6,00:00,7.2,0.7,1.7,.400,0.0,0.3,.000,0.0,0.0,.000,3.8,4.0,0.0,0.0,0.0,0.0,Gold,8.743,3.4331067249480314
30385,2013-14,Spencer Dinwiddie,PG,SG,Shooter,Colorado,Pac-12,14.0,3.0,8.8,3.0,"Apr 6, 1993",21.23,78,204.9,76.5,78.0,80.25,103.0,5.35,8.25,9.0,132.0,17,17,529.0,24.8,0.667,0.565,0.481,0.908,248.0,1.8,9.6,5.8,26.3,2.9,0.8,2.32,13.8,0.1,21.0,34.17,2.2,0.8,3.1,0.231,6.2,3.9,10.1,2.13,135.3,102.0,0.303,2.34,4.6,9.9,0.466,2.6,5.1,0.515,2.0,4.8,0.413,0.305,7.7,9.0,0.857,3.9,4.8,2.0,0.3,2.3,2.4,18.9,6.9,14.8,3.9,7.7,2.9,7.1,11.5,13.4,5.9,7.2,2.9,0.5,3.4,3.6,28.2,14.8,4.0,8.17,2.53002024,37.4,59.2,17.2,14.5,31.6,16.7,48.1,61.5,38.4358,,,,,,,,,,,,,,,,,,,,,,,,,2013.0,Universiade,8,22:15,7.9,3.1,6.2,.500,0.8,1.8,.429,0.9,1.4,.636,2.6,5.5,1.5,0.4,1.4,2.1,9th,6.537,3.906900013174768
89964,2020-21,Davion Mitchell,SG,,Slasher,Baylor,Big 12,28.0,2.0,7.4,3.0,"Sep 5, 1998",22.82,73,202.4,72.0,73.25,76.25,96.5,6.2,8.25,8.75,59.0,30,30,991.0,21.8,0.619,0.613,0.456,0.207,442.0,1.7,8.0,4.8,27.7,3.3,1.2,3.9599999999999995,17.7,0.115,20.3,36.502,3.5,1.9,5.3,0.215,6.4,3.7,10.1,2.26,123.0,96.0,0.352,3.82,6.4,12.5,0.511,3.8,6.8,0.565,2.5,5.7,0.447,0.325,1.7,2.6,0.641,3.2,6.7,2.3,0.4,2.9,2.9,17.0,9.2,17.9,5.5,9.7,3.7,8.2,2.4,3.7,4.6,9.6,3.3,0.6,4.2,4.1,24.4,17.9,2.0,1.87,0.53443852,34.6,64.5,17.4,19.7,42.6,7.7,45.6,60.3,35.0341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.796,1.6691750116836706
24174,2014-15,SirDominic Pointer,SF,,Slasher,St. John's (NY),Big East,21.0,12.0,9.04,4.0,"May 6, 1992",23.15,78,190.0,,,,,,,,34.0,33,32,1143.0,24.7,0.566,0.527,0.075,0.413,465.0,6.3,17.2,11.9,18.0,3.3,7.4,24.419999999999998,14.2,0.116,21.0,29.429,2.8,2.4,5.2,0.18,4.6,5.5,10.1,1.48,113.8,94.2,0.327,-0.06,6.1,11.7,0.524,6.1,10.8,0.56,0.1,0.9,0.08,0.026,3.5,4.8,0.725,8.9,3.4,2.2,2.8,2.3,3.5,15.8,9.1,17.3,9.0,16.0,0.1,1.3,5.2,7.1,13.1,5.1,3.3,4.1,3.4,5.1,23.4,17.3,35.0,20.69,5.894125819999999,50.6,70.4,43.7,41.9,38.6,37.0,7.5,50.0,41.3652,,,,,,,,,,,,,,,,,,,,,,,,,2010.0,NIKE Global Challenge,2,19:00,13.5,6.5,10.5,.619,0.0,1.5,.000,0.5,2.0,.250,5.5,0.5,2.5,1.5,1.0,3.5,-,2.489,1.0316152038751552
122662,2018-19,Jaxson Hayes,C,PF,Play Finisher,Texas,Big 12,16.0,16.0,11.46,1.0,"May 23, 2000",19.1,83,218.6,82.25,83.5,87.5,110.5,5.0,9.25,10.5,102.0,32,21,747.0,27.0,0.739,0.728,0.0,0.592,280.0,8.7,16.3,12.5,2.6,1.5,10.6,15.899999999999999,11.8,0.109,17.2,21.174,2.8,1.5,4.3,0.23,4.6,5.5,10.1,0.31,138.7,95.6,0.165,-3.24,6.6,9.0,0.728,6.6,9.0,0.728,0.0,0.0,0.0,0.0,4.0,5.4,0.74,8.6,0.5,1.0,3.8,1.6,5.7,17.1,9.9,13.6,9.9,13.6,0.0,0.0,6.0,8.1,12.9,0.7,1.5,5.7,2.3,8.6,25.8,13.6,74.0,62.01,8.4532032,71.0,86.7,80.8,29.0,38.8,36.8,0.0,0.0,68.03999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.658,2.146227735798266
90834,2020-21,Sam Hauser,PF,SF,Stretch,Virginia,ACC,18.0,7.0,7.59,4.0,"Dec 8, 1997",23.56,80,217.4,78.75,80.0,81.25,102.0,7.9,8.25,9.0,83.0,25,25,856.0,25.2,0.635,0.611,0.517,0.164,357.0,3.4,21.6,13.1,11.6,1.1,1.4,1.54,7.6,0.063,23.7,31.512,3.3,1.2,4.6,0.213,8.1,2.0,10.1,1.73,125.1,100.5,0.305,0.54,6.9,13.6,0.503,3.9,6.6,0.596,2.9,7.1,0.417,0.316,2.0,2.2,0.896,7.9,2.1,0.7,0.5,1.2,1.8,18.7,11.3,22.4,6.5,10.8,4.8,11.6,3.3,3.7,13.1,3.5,1.1,0.8,2.0,3.0,30.7,22.4,1.0,2.64,0.22445280000000004,13.0,68.4,34.6,35.3,56.3,32.8,51.7,87.3,61.2105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.998,1.722087216201183
85695,2019-20,Tyler Bey,PF,,Connector,Colorado,Pac-12,20.0,11.0,8.31,3.0,"Feb 10, 1998",22.39,79,212.8,78.0,79.0,85.25,105.5,5.0,8.5,9.0,130.0,31,30,898.0,26.7,0.611,0.555,0.117,0.693,412.0,8.4,27.9,18.4,11.5,3.1,4.2,13.020000000000001,17.6,0.153,24.4,32.004,2.6,2.5,5.1,0.228,5.2,5.0,10.1,0.61,114.0,85.7,0.248,-5.03,6.2,11.8,0.53,5.7,10.4,0.545,0.6,1.4,0.419,0.184,6.1,8.2,0.743,12.5,2.0,2.1,1.6,3.3,2.6,19.1,9.1,17.3,8.3,15.2,0.8,2.0,8.9,12.0,18.3,3.0,3.1,2.4,4.9,3.9,28.0,17.3,30.0,24.09,4.9704897,47.0,66.1,56.1,41.3,41.3,48.9,11.7,92.3,57.3618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.18,1.6733029402652309
4218,2011-12,Marcus Denmon,SG,,Shooter,Missouri,SEC,30.0,5.0,5.68,4.0,"Mar 20, 1990",22.28,75,188.2,74.25,75.25,77.0,94.5,6.6,8.25,9.75,119.0,35,35,1212.0,25.6,0.621,0.574,0.559,0.308,561.0,3.9,15.1,9.6,11.5,2.7,0.1,0.27,7.6,0.062,23.6,32.309,5.2,1.5,6.7,0.221,8.7,1.3,10.0,1.8,129.7,101.5,0.277,0.65,6.6,14.4,0.46,3.3,6.3,0.526,3.3,8.0,0.407,0.317,4.0,4.4,0.896,5.8,2.4,1.8,0.0,1.4,1.1,20.4,9.9,21.6,5.0,9.5,4.9,12.1,6.0,6.7,8.8,3.7,2.7,0.0,2.0,1.7,30.8,21.6,6.0,4.86,0.8527356,28.3,64.2,38.0,15.9,31.9,54.5,55.9,83.8,66.2637,,,,,,,,,,,,,,,,,,,,,,,,,2011.0,Universiade,8,17:17,7.6,2.6,6.4,.412,0.5,2.5,.200,1.9,2.5,.750,1.8,1.3,1.9,0.1,0.9,0.5,5th,4.176,1.3247702194830682
6371,2010-11,Jeremy Hazell,SG,,Scorer,Seton Hall,Big East,8.0,10.0,9.33,4.0,"Mar 25, 1986",25.27,77,185.0,,,,,,,,182.0,18,17,635.0,23.2,0.55,0.507,0.509,0.378,305.0,2.0,9.1,5.5,10.8,4.0,0.2,0.8,9.0,0.078,28.2,37.024,1.7,1.2,2.8,0.178,6.2,3.8,10.0,0.91,110.5,95.7,0.322,-1.95,7.3,17.3,0.422,4.3,8.5,0.511,3.0,8.8,0.336,0.254,4.9,6.6,0.75,4.0,1.8,2.7,0.1,2.0,1.2,22.5,10.7,25.3,6.3,12.4,4.3,12.9,7.2,9.6,5.8,2.7,4.0,0.1,2.9,1.7,32.8,25.3,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.601,0.6790623551469919
4073,2010-11,Jacob Pullen,PG,SG,Scorer,Kansas State,Big 12,21.0,10.0,8.41,4.0,"Nov 10, 1989",21.64,72,194.0,,,,,,,,88.0,31,30,1012.0,24.3,0.567,0.509,0.433,0.491,585.0,2.2,8.3,5.2,26.1,2.8,0.4,1.1199999999999999,14.7,0.116,30.7,47.247,3.9,1.6,5.4,0.214,7.5,2.5,10.0,1.21,116.5,98.8,0.399,-1.8,7.5,17.7,0.426,4.6,10.0,0.461,2.9,7.7,0.381,0.273,6.7,8.7,0.773,3.6,4.5,1.9,0.2,3.8,2.2,24.7,11.0,25.7,6.7,14.6,4.3,11.1,9.8,12.6,5.2,6.6,2.8,0.2,5.5,3.2,36.0,25.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.767,1.7271135025324966
9343,2013-14,Casey Prather,SG,,Slasher,Florida,SEC,34.0,3.0,8.54,4.0,"May 29, 1991",23.09,77,200.0,,,,,,,,52.0,37,35,1034.0,24.7,0.63,0.606,0.016,0.603,476.0,8.5,12.9,10.8,13.7,2.3,2.2,5.06,16.5,0.142,25.2,34.502,3.2,2.5,5.7,0.219,5.7,4.3,10.0,0.75,118.4,92.8,0.279,-4.14,7.4,12.2,0.603,7.3,12.0,0.606,0.1,0.2,0.4,0.033,5.0,7.4,0.679,7.1,2.3,1.4,0.8,3.1,3.0,19.8,11.7,19.4,11.6,19.1,0.1,0.3,7.9,11.7,11.3,3.7,2.3,1.2,4.9,4.8,31.4,19.4,35.0,19.54,5.849025439999999,56.8,73.2,47.3,41.6,43.5,35.1,1.6,100.0,43.068000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.187,1.189345643130524
30323,2014-15,Justise Winslow,SF,,Slasher,Duke,ACC,35.0,4.0,9.87,1.0,"Mar 26, 1996",19.26,78,221.8,76.5,78.5,82.25,104.5,5.3,8.5,9.25,13.0,39,39,1135.0,22.3,0.572,0.551,0.309,0.438,473.0,5.4,19.8,13.1,13.2,2.8,2.9,8.12,14.2,0.117,22.9,32.616,3.1,2.5,5.5,0.196,5.3,4.6,10.0,1.15,115.2,92.8,0.232,-1.43,6.1,12.5,0.486,4.5,8.7,0.516,1.6,3.9,0.418,0.272,3.5,5.5,0.641,8.9,2.9,1.8,1.2,2.5,3.8,17.3,9.2,19.0,6.8,13.1,2.5,5.9,5.3,8.3,13.5,4.4,2.8,1.8,3.8,5.8,26.3,19.0,24.0,15.74,4.514389400000001,43.0,66.7,33.3,26.1,26.9,12.0,30.9,93.5,46.3425,,,,,,,,,,,,,,,,,,,,,,,,,2014.0,U18 Americas Championship,22,20:30,10.4,4.3,8.0,.531,0.2,0.5,.364,1.7,3.0,.569,7.0,1.7,1.9,0.8,1.4,1.9,Gold,4.006,3.2541689678105867
7867,2012-13,DJ Stephens,SG,SF,Slasher,Memphis,CUSA,31.0,5.0,2.73,4.0,"Dec 19, 1990",22.53,77,188.0,,,,,,,,155.0,36,28,851.0,24.8,0.672,0.668,0.212,0.4,252.0,10.2,23.1,16.6,5.2,2.2,11.4,25.080000000000002,10.6,0.094,13.0,17.007,2.5,2.2,4.6,0.217,4.6,5.4,10.0,1.0,134.9,87.3,0.134,-0.9,5.0,8.0,0.629,4.4,6.3,0.701,0.6,1.7,0.361,0.189,2.1,3.2,0.662,11.2,1.1,1.6,4.5,1.1,3.1,12.8,7.2,11.5,6.4,9.1,0.9,2.4,3.0,4.6,16.2,1.6,2.2,6.4,1.6,4.5,18.4,11.5,67.0,66.05,10.786229200000003,59.6,84.8,72.6,19.3,25.0,62.5,21.1,100.0,76.43209999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.956,0.3364506890043201
91004,2018-19,Bruno Fernando,C,,Post Up,Maryland,Big Ten,23.0,11.0,10.09,2.0,"Aug 15, 1998",20.87,82,237.0,80.75,82.25,87.25,110.0,5.4,9.25,10.0,87.0,34,33,1021.0,27.2,0.653,0.612,0.035,0.509,463.0,12.0,27.4,20.2,14.4,1.3,7.0,9.1,21.2,0.179,22.6,31.272,3.1,2.4,5.4,0.214,5.1,4.9,10.0,0.72,117.9,92.1,0.281,-5.09,6.8,11.2,0.607,6.7,10.8,0.618,0.1,0.4,0.3,0.049,4.4,5.7,0.779,14.2,2.7,0.9,2.5,3.7,3.6,18.1,10.2,16.8,10.0,16.2,0.2,0.6,6.6,8.5,21.3,4.0,1.3,3.8,5.6,5.4,27.2,16.8,52.0,30.32,10.223904000000001,60.0,70.8,43.8,36.5,47.1,16.3,3.5,66.7,34.564,,,,,,,,,,,,,,,,,,,,,,,,,2014.0,U17 World Cup,7,26:39,9.1,3.7,8.3,.448,0.3,0.6,.500,1.4,4.1,.345,10.6,0.6,0.6,2.7,1.7,3.3,11th,2.982,2.7330557769297994
121815,2018-19,Ja Morant,PG,,Primary,Murray State,OVC,28.0,5.0,-3.11,2.0,"Aug 10, 1999",19.89,75,175.0,,,,,,,,328.0,33,33,1207.0,31.6,0.612,0.553,0.296,0.512,913.0,3.9,12.7,8.6,51.8,2.7,2.3,6.21,20.5,0.13,33.3,59.922,5.8,2.4,8.2,0.273,8.3,1.7,10.0,1.95,119.3,95.8,0.603,4.08,8.8,17.6,0.499,6.9,12.4,0.556,1.9,5.2,0.363,0.235,7.3,9.0,0.813,6.2,11.0,1.9,0.9,5.6,1.6,26.8,12.2,24.5,9.6,17.3,2.6,7.2,10.2,12.5,8.7,15.3,2.7,1.2,7.8,2.2,37.3,24.5,28.0,9.93,3.83334741,53.1,61.0,27.3,17.3,39.1,8.3,29.6,36.8,26.825000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.891,5.041653954326159
85618,2016-17,Jonathan Isaac,PF,SF,Connector,Florida State,ACC,23.0,9.0,8.87,1.0,"Oct 3, 1997",19.74,82,210.0,,,,,,,,8.0,32,32,839.0,24.6,0.614,0.568,0.348,0.461,364.0,7.7,25.1,16.7,7.5,2.4,6.2,14.879999999999999,13.3,0.119,20.3,26.94,2.4,1.9,4.3,0.205,5.8,4.2,10.0,0.77,122.2,93.6,0.18,-2.69,6.2,12.2,0.508,4.7,8.0,0.593,1.5,4.2,0.348,0.234,4.4,5.6,0.78,12.0,1.8,1.8,2.3,2.3,3.3,18.3,8.5,16.8,6.5,11.0,2.0,5.8,6.0,7.8,16.5,2.4,2.4,3.2,3.2,4.6,25.2,16.8,34.0,32.09,6.828623640000001,41.4,69.8,48.6,23.8,41.0,36.0,34.8,83.9,57.8856,,,,,,,,,,,,,,,,,,,,,,,,,2015.0,NIKE Global Challenge,2,07:30,3.0,1.5,3.0,.500,0.0,0.5,.000,0.0,0.0,.000,3.0,0.0,0.0,0.0,1.5,0.0,4th,2.389,2.4830301800984764
28956,2014-15,Darrun Hilliard,SG,,Shooter,Villanova,Big East,32.0,3.0,7.55,4.0,"Apr 13, 1993",22.21,79,220.0,,,,,,,,274.0,35,35,1007.0,23.1,0.576,0.543,0.528,0.267,444.0,2.0,10.7,6.5,15.9,3.8,1.3,4.9399999999999995,8.8,0.073,25.2,35.738,3.3,2.2,5.5,0.218,5.6,4.4,10.0,1.76,119.5,92.8,0.274,0.73,6.8,15.3,0.44,3.6,7.2,0.5,3.1,8.1,0.387,0.296,3.3,4.1,0.796,4.3,2.9,2.5,0.5,1.7,3.1,19.9,10.4,23.6,5.6,11.1,4.8,12.5,5.0,6.3,6.7,4.5,3.8,0.7,2.6,4.8,30.6,23.6,12.0,12.51,1.77865929,24.9,58.3,42.9,22.3,40.7,48.6,52.8,78.5,62.9679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.742,2.5285801578423075
