RealGM ID,Season,Name,Position 1,Position 2,Play Style,Height,Weight,School,Conference,Wins,Losses,SOS,Class,Birthday,Draft Day Age,RSCI,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,Stock%,TOV%,Adjusted TOV%,USG%,Offensive Load,OWS,DWS,WS,WS/40,OBPM,DBPM,BPM,AST/TOV,OFF RTG,DEF RTG,Hands-On Buckets,Pure Point Rating,Harmonic STK%,FG/40,FGA/40,FG%,2FGM/40,2FGA/40,2FG%,3FGM/40,3FGA/40,3FG%,3 Point Proficiency,3 Point Confidence,FT/40,FTA/40,FT%,TRB/40,AST/40,STL/40,BLK/40,TOV/40,PF/40,PTS/40,FGM/100Poss,FGA/100Poss,2FGM/100Poss,2FGA/100Poss,3FGM/100Poss,3FGA/100Poss,FT/100Poss,FTA/100Poss,TRB/100Poss,AST/100Poss,STL/100Poss,BLK/100Poss,TOV/100Poss,PF/100Poss,PTS/100Poss,# Dunks,Dunk vs Rim Shot Percentage,% Dunks Unassisted,Dunks per Minute Played,Unassisted Shots @ Rim /100Poss,% Shots @ Rim,FG% @ Rim,%Astd @ Rim,% Shots @ Mid,FG% @ Mid,%Astd @ Mid,% Shots @ 3,%Astd @ 3,% Assisted,AAU Season,AAU Team,AAU League,AAU GP,AAU GS,AAU MIN,AAU PTS,AAU FGM,AAU FGA,AAU FG%,AAU 3PM,AAU 3PA,AAU 3P%,AAU FTM,AAU FTA,AAU FT%,AAU ORB,AAU DRB,AAU TRB,AAU AST,AAU STL,AAU BLK,AAU TOV,AAU PF,Event Year,Event Name,Event GP,Event MIN,Event PTS,Event FGM,Event FGA,Event FG%,Event 3PM,Event 3PA,Event 3P%,Event FTM,Event FTA,Event FT%,Event TRB,Event AST,Event STL,Event BLK,Event TOV,Event PF,Event Placement,Finishing Score,Shooting Score,Shot Creation Score,Passing Score,Rebounding Score,Athleticism Score,Defense Score,College Productivity Score,Percentile Score,Box Score Creation,Rim Shot Creation,Helio Score,Draft Score,Image Link
73143,2017-18,DJ Hogg,SF,PF,Shooter,80,220.0,Texas A&M,SEC,21.0,11.0,10.62,3.0,"Sep 3, 1996",21.82,30.0,32,31,989.0,15.9,54.7,52.2,0.593,0.245,348.0,4.1,13.4,9.0,14.7,1.5,2.8,2.0,13.8,2.6,18.2,1.16202,1.7,1.6,3.3,0.132,3.5,3.4,6.9,1.62,112.2,101.2,0.226,0.4,1.953488372093023,4.8,11.7,41.0,2.2,4.8,45.8,2.6,7.0,37.8,0.30106,1.1676816086265724,2.1,2.9,71.8,6.8,3.4,1.1,1.1,2.1,2.7,14.3,6.8,16.5,3.1,6.7,3.7,9.8,2.9,4.0,9.6,4.8,1.5,1.5,3.0,3.8,20.2,6.0,8.23,1.11579048,0.0,2.24,25.2,53.4,46.2,15.5,33.3,13.3,59.3,86.2,64.8,,,,,,,,,,,,,,,,,,,,,,,,,2016.0,adidas Nations Counselors,8,20:37,11.9,4.2,8.2,.515,1.5,4.1,.364,1.9,2.4,.789,4.8,1.0,0.6,0.4,1.5,1.9,-,5.556,58.333,72.222,95.876,4.301,10.145,22.024,55.952,40.6,0.127751,43.402,0.07975559892283603,41.108,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Hogg_Dj_txam.jpg
52353,2017-18,Jae'Sean Tate,PF,SF,Playmaker,76,230.0,Ohio State,Big Ten,25.0,9.0,9.02,4.0,"Oct 28, 1995",22.67,400.0,34,34,1006.0,19.8,58.2,57.49999999999999,0.114,0.358,422.0,5.4,18.9,12.5,18.7,2.1,2.2,2.1,17.3,4.3,22.2,1.02997,2.0,1.9,4.0,0.158,3.0,3.8,6.8,1.31,110.8,97.4,0.283,-0.99,2.1488372093023256,6.8,12.2,55.7,6.4,10.8,58.8,0.4,1.4,31.4,0.13747,0.22717522371009713,2.6,4.4,59.1,8.4,3.9,1.4,0.8,3.0,4.3,16.6,10.0,18.0,9.4,15.9,0.6,2.0,3.8,6.4,12.4,5.7,2.1,1.1,4.4,6.3,24.5,,,,,6.63,61.6,67.2,40.2,27.0,39.8,18.2,11.4,100.0,41.1,,,,,,,,,,,,,,,,,,,,,,,,,2013.0,NIKE Global Challenge,4,15:45,14.5,5.5,8.8,.629,1.5,1.8,.857,2.0,3.2,.615,4.0,0.8,0.3,0.0,0.5,2.2,Bronze,87.5,26.389,54.167,89.175,32.258,,54.762,54.167,,0.102805,62.49,0.03323124096854978,,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Tate_Jaesean_hou22.jpg
2372,2011-12,Harrison Barnes,SF,PF,Scorer,80,227.8,UNC,ACC,32.0,6.0,7.07,2.0,"May 30, 1992",20.08,1.0,38,37,1111.0,21.2,52.8,48.7,0.263,0.374,571.0,6.9,11.9,9.4,7.2,2.0,1.1,1.4,10.8,5.2,28.1,0.70702,3.1,1.9,5.0,0.181,4.5,2.3,6.8,0.58,111.1,96.1,0.24,-3.81,1.4193548387096775,8.2,18.8,44.0,6.5,13.8,46.9,1.8,4.9,35.8,0.22568000000000002,0.5221639907938885,5.1,7.0,72.3,7.1,1.5,1.5,0.5,2.7,2.4,23.3,11.3,25.8,8.9,19.0,2.4,6.8,7.0,9.7,9.8,2.1,2.0,0.6,3.7,3.4,32.1,34.0,37.64,3.5488874000000004,0.0,2.43,17.3,73.3,45.5,56.3,38.6,20.4,26.3,83.7,41.4,,,,,,,,,,,,,,,,,,,,,,,,,2009.0,NIKE Global Challenge,6,25:50,22.2,7.7,16.0,.479,2.0,5.8,.343,4.8,6.2,.784,8.7,0.7,1.3,0.5,2.0,1.3,-,48.611,55.556,61.111,24.742,6.452,44.928,30.952,46.429,39.800000000000004,0.049454,58.585,0.03689380954456216,27.764,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Barnes_Harrison_sac22.jpg
87247,2019-20,Anthony Lamb,SF,PF,Scorer,78,225.0,Vermont,AEC,26.0,7.0,-4.84,4.0,"Jan 20, 1998",22.44,400.0,33,33,1023.0,23.7,52.6,47.1,0.411,0.353,532.0,5.1,20.9,13.2,17.7,2.0,5.1,2.9,13.1,2.8000000000000003,30.8,1.62518,2.5,2.7,5.2,0.205,4.1,2.3,6.4,1.05,105.7,86.4,0.317,-2.43,2.873239436619718,7.2,17.5,41.1,5.1,10.3,49.2,2.1,7.2,29.3,0.20671,0.8106290599441284,5.0,6.2,81.0,9.1,3.2,1.3,1.6,3.1,2.9,21.5,10.8,26.3,7.6,15.5,3.2,10.8,7.5,9.3,13.7,4.9,2.0,2.4,4.6,4.3,32.3,10.0,6.57,1.6463106000000003,0.0,6.59,34.0,62.5,26.3,24.8,31.5,37.1,41.2,79.6,50.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.389,27.778,87.5,73.196,45.699,68.116,94.048,35.119,57.199999999999996,0.173218,61.391,0.04813607615334629,14.325,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Lamb_Anthony_hou21.jpg
121151,2021-22,Ron Harper Jr,SF,PF,Connector,77,240.4,Rutgers,Big Ten,18.0,14.0,6.81,4.0,"Apr 12, 2000",22.22,175.0,32,32,1098.0,20.5,56.99999999999999,53.0,0.442,0.315,458.0,4.4,15.6,10.0,11.6,1.8,2.2,2.0,10.5,2.6,24.0,1.10715,2.9,1.5,4.4,0.159,4.8,1.6,6.4,1.17,114.3,101.7,0.281,-1.08,1.9800000000000002,6.2,14.1,44.2,3.8,7.9,47.7,2.5,6.2,39.8,0.28693,0.8742905422195716,3.5,4.4,79.5,6.8,2.2,1.2,0.7,1.9,2.4,18.5,9.5,21.5,5.7,12.0,3.8,9.5,5.4,6.8,10.4,3.4,1.8,1.1,2.9,3.6,28.2,13.0,10.15,1.6327899000000001,0.0,3.46,33.1,57.8,51.4,22.7,33.0,20.7,44.2,80.9,57.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.444,69.444,81.944,71.649,9.677,20.29,20.238,38.095,41.3,0.11297,48.147,0.043063502796764595,37.328,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Harper_Ron_tor22.jpg
79772,2017-18,Duncan Robinson,SF,PF,Shooter,80,210.0,Michigan,Big Ten,33.0,8.0,9.41,4.0,"Apr 22, 1994",24.19,400.0,41,19,1059.0,15.8,61.6,58.1,0.733,0.231,339.0,2.2,9.2,5.7,7.6,1.5,1.6,1.5,7.5,3.0,17.0,0.47072,2.5,1.9,4.4,0.167,2.9,3.6,6.4,1.76,124.0,99.3,0.152,0.44,1.5483870967741937,4.6,10.5,44.0,1.7,2.8,59.5,2.9,7.7,38.4,0.33273,1.4385403623540234,2.2,2.4,89.1,3.8,1.7,1.0,0.6,0.9,3.7,14.3,7.0,15.9,2.5,4.2,4.5,11.6,3.3,3.7,5.7,2.5,1.5,0.9,1.4,5.7,21.7,3.0,6.79,0.45235659,0.0,1.06,15.9,70.5,58.1,10.8,43.3,30.8,73.3,97.4,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5,97.222,6.944,81.443,1.075,1.449,16.667,64.286,38.3,0.03674,50.388,0.012794275247946942,11.274,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Robinson_Duncan_mia22.jpg
24319,2015-16,Troy Williams,SF,PF,Slasher,79,217.8,Indiana,Big Ten,27.0,8.0,6.9,3.0,"Dec 30, 1994",21.5,53.0,35,34,916.0,22.1,58.7,55.3,0.236,0.509,449.0,6.9,19.2,13.3,13.9,2.5,3.1,2.8,19.1,4.3,26.4,1.37365,2.2,1.6,3.9,0.168,3.6,2.6,6.3,0.75,111.0,98.4,0.228,-5.1,2.7678571428571432,7.1,13.9,51.3,6.0,10.6,56.39999999999999,1.1,3.3,34.7,0.21132,0.4688115411037325,4.9,7.1,69.1,8.9,3.1,1.7,1.2,4.1,3.3,20.3,10.3,20.1,8.7,15.4,1.6,4.7,7.1,10.2,12.9,4.4,2.5,1.8,5.9,4.8,29.3,28.0,14.81,4.504135680000001,0.0,6.11,59.4,64.0,48.8,17.0,29.6,18.8,23.6,88.5,53.1,,,,,,,,,,,,,,,,,,,,,,,,,2015.0,adidas Nations Counselors,7,25:00,17.0,7.1,12.3,.581,1.0,2.4,.412,1.7,2.4,.706,5.7,0.9,0.9,1.0,1.7,1.7,-,69.444,16.667,68.056,43.299,48.387,84.058,62.5,39.286,54.0,0.14486301,58.166,0.07881686627139117,46.189,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Williams_Troy_nop_18.jpg
81004,2016-17,Kyle Kuzma,SF,PF,Slasher,81,222.6,Utah,Pac-12,18.0,11.0,4.32,3.0,"Jul 24, 1995",21.94,187.0,29,29,894.0,25.0,56.49999999999999,54.2,0.233,0.352,481.0,11.3,23.3,17.7,15.2,1.1,1.6,1.3,12.8,3.1,27.0,1.30274,2.8,1.8,4.5,0.204,5.6,0.7,6.3,1.15,115.8,96.3,0.294,-1.63,1.3037037037037038,8.1,16.2,50.4,6.9,12.4,56.00000000000001,1.2,3.8,32.1,0.19644999999999999,0.4626418829060094,3.8,5.7,66.9,12.1,3.2,0.8,0.6,2.8,2.1,21.3,11.6,23.0,9.9,17.7,1.7,5.4,5.4,8.1,17.3,4.5,1.1,0.9,4.0,2.9,30.4,13.0,7.33,2.2017121,0.0,6.91,49.0,67.2,38.7,27.7,36.0,41.7,23.3,96.3,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.833,31.944,48.611,80.412,90.323,31.884,26.19,41.071,52.7,0.134735,63.188,0.0755942107465693,43.547,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Kuzma_Kyle_was22.jpg
88737,2017-18,Wenyen Gabriel,SF,PF,Shooter,81,205.0,Kentucky,SEC,26.0,11.0,10.73,2.0,"Mar 26, 1997",21.26,15.0,37,7,854.0,15.1,56.10000000000001,54.8,0.538,0.284,248.0,9.1,16.2,12.9,4.3,2.0,5.4,2.9,15.5,68.7,15.2,0.04075,1.2,1.6,2.8,0.132,2.3,4.0,6.3,0.51,112.6,98.3,0.108,-3.17,2.918918918918919,4.1,9.2,44.2,2.1,4.3,49.5,2.0,5.0,39.6,0.3042,1.0615775574268773,1.6,2.6,62.5,9.3,1.0,1.4,1.9,1.9,5.3,11.8,5.8,13.2,3.0,6.1,2.8,7.1,2.3,3.8,13.3,1.4,2.0,2.7,2.8,7.6,16.8,7.0,14.03,2.138172,0.0,2.01,25.4,60.0,40.0,20.8,36.6,33.3,53.8,100.0,70.9,,,,,,,,,,,,,,,,,,,,,,,,,2015.0,adidas Nations,6,33:30,17.7,6.0,14.7,.409,0.5,3.0,.167,5.2,8.7,.596,14.7,1.8,1.7,2.8,2.7,3.5,Bronze,12.5,73.611,4.167,14.433,39.247,47.826,64.286,48.81,38.1,-0.020486,49.309,-0.015394797186811941,4.695,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Gabriel_Wenyen_nop21.jpg
11707,2012-13,Robert Covington,SF,PF,Scorer,79,208.6,Tennessee State,OVC,11.0,12.0,-1.27,4.0,"Dec 14, 1990",22.55,400.0,23,21,712.0,27.9,56.39999999999999,50.3,0.35,0.384,364.0,10.9,20.4,15.6,10.0,4.1,5.9,4.8,13.9,4.9,28.1,0.9312699999999999,2.3,1.3,3.7,0.205,4.4,1.9,6.3,0.54,113.7,94.1,0.276,-4.73,4.837999999999999,7.2,16.5,43.5,4.9,10.7,46.1,2.2,5.8,38.8,0.26181,0.6937420178799489,5.4,6.3,85.0,10.3,1.7,2.8,2.2,3.1,3.6,22.0,10.5,24.0,7.2,15.6,3.3,8.4,7.8,9.2,15.0,2.5,4.1,3.2,4.6,5.2,32.0,13.0,15.06,2.4219190800000003,0.0,3.86,29.4,61.6,45.3,35.8,33.3,37.1,34.8,89.7,57.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.361,56.944,44.444,19.588,75.806,69.565,92.857,35.119,51.5,0.08196399,52.599,0.028368978851706847,13.27,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Covington_Robert_lac22.jpg
135345,2021-22,KC Ndefo,PF,SF,Playmaker,79,195.0,St. Peter's,MAAC,22.0,12.0,-0.47,4.0,"Mar 1, 2000",22.33,400.0,34,34,880.0,20.5,49.9,48.0,0.075,0.577,363.0,6.1,21.1,13.7,21.3,2.9,13.0,4.7,21.3,7.3999999999999995,26.7,0.8939100000000001,0.3,2.6,2.9,0.132,0.0,6.1,6.1,0.84,92.5,84.6,0.267,-5.03,4.742138364779874,6.0,12.8,47.0,5.7,11.8,48.5,0.3,1.0,28.6,0.09715,0.14960767218831733,4.0,7.4,53.7,9.5,3.7,2.0,4.4,4.4,4.6,16.2,9.0,19.1,8.6,17.7,0.4,1.4,5.9,11.0,14.2,5.5,2.9,6.5,6.6,6.9,24.3,20.0,,,0.0,,,,,,,,,,,2018-19,New York Lightning,Nike 17U,6.0,3.0,6.2,6.5,2.33,5.83,0.4,0.5,2.0,0.25,1.83,2.17,0.846,0.0,6.0,6.0,0.83,0.17,3.67,1.17,3.67,,,,,,,,,,,,,,,,,,,,,,,,,53.608,58.065,,100.0,13.095,,0.07654,,0.028485706167740137,,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Ndefo_KC_stp19.jpg
85596,2019-20,Lamar Stevens,SF,PF,Scorer,79,228.0,Penn State,Big Ten,21.0,10.0,9.25,4.0,"Jul 9, 1997",22.98,98.0,31,31,963.0,21.5,50.2,45.0,0.209,0.423,513.0,4.2,19.3,11.7,14.8,2.0,3.8,2.6,12.2,4.1000000000000005,31.2,1.07601,1.7,1.9,3.6,0.15,3.3,2.9,6.1,0.88,101.4,94.2,0.311,-3.17,2.6206896551724137,8.0,18.9,42.3,6.9,14.9,46.5,1.0,3.9,26.3,0.15791,0.41470444000150897,5.7,8.0,71.89999999999999,8.9,2.8,1.4,1.5,3.2,3.4,22.7,11.2,26.4,9.7,20.9,1.5,5.5,8.0,11.2,12.5,3.9,2.0,2.2,4.4,4.7,31.8,22.0,12.93,3.22549194,0.0,6.59,37.4,56.5,33.3,41.6,37.6,21.1,20.9,96.0,41.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.611,29.167,62.5,57.732,24.731,88.406,82.143,47.619,52.0,0.096431,55.125,0.04186158802775117,37.226,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Stevens_Lamar_cle22.jpg
2507,2010-11,Mike Davis,SF,PF,Scorer,81,213.0,Illinois,Big Ten,20.0,14.0,11.11,4.0,"Oct 21, 1988",22.69,268.0,34,33,1122.0,19.4,55.60000000000001,52.900000000000006,0.003,0.306,396.0,6.2,18.7,12.9,10.2,1.7,2.5,2.0,10.8,9.5,20.0,0.26453,2.5,1.9,4.4,0.155,2.9,3.2,6.1,1.24,113.6,97.4,0.261,-0.72,2.0238095238095237,6.3,11.9,52.900000000000006,6.3,11.8,53.0,0.0,0.0,0.0,0.0,0.0,2.6,3.6,70.6,8.7,2.0,1.1,0.9,1.6,2.9,15.1,9.5,17.9,9.5,17.9,0.0,0.1,3.9,5.5,13.1,3.1,1.7,1.4,2.5,4.4,22.8,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.258,39.247,,45.238,58.333,,0.001829,,0.0010643719710697092,,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Davis_Mike_ncaa_ill.jpg
81706,2019-20,Robert Woodard,SF,PF,Connector,79,230.2,Mississippi State,SEC,20.0,11.0,6.96,2.0,"Sep 22, 1999",20.77,63.0,31,31,1025.0,18.1,56.39999999999999,54.900000000000006,0.255,0.284,337.0,8.2,14.8,11.7,7.6,2.0,3.4,2.5,15.7,8.4,18.2,0.40671999999999997,2.0,1.3,3.3,0.128,4.1,1.9,6.0,0.69,111.4,101.4,0.219,-3.17,2.518518518518518,5.3,10.7,49.5,4.1,8.0,51.7,1.2,2.7,42.9,0.2622,0.5069864442127217,2.0,3.0,64.1,7.9,1.6,1.4,1.2,2.3,2.3,13.7,7.9,15.9,6.1,11.9,1.7,4.1,2.9,4.5,11.8,2.3,2.0,1.9,3.4,3.4,20.4,29.0,31.38,4.50497556,0.0,2.28,33.7,68.5,57.4,41.3,37.6,56.1,25.0,83.3,63.3,,,,,,,,,,,,,,,,,,,,,,,,,2016.0,U17 World Cup,5,12:51,5.6,2.0,4.4,.455,0.4,1.2,.333,1.2,1.8,.667,3.8,0.4,0.8,0.2,1.2,0.8,Gold,55.556,62.5,12.5,33.505,24.731,42.029,38.095,25.0,36.7,0.024709,52.078,0.015132091407588168,20.683,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Woodard_Robert_sac21.jpg
104831,2020-21,Chris Smith,SF,PF,Connector,81,215.0,UCLA,Pac-12,6.0,2.0,11.34,4.0,"Dec 24, 1999",21.52,304.0,8,8,224.0,20.6,56.6,50.7,0.274,0.466,100.0,7.2,21.2,14.2,14.2,1.9,2.1,2.0,18.3,3.2,26.1,1.7451499999999998,0.5,0.3,0.8,0.152,3.5,2.3,5.8,0.8,107.1,99.5,0.224,-4.42,1.9949999999999999,5.7,13.0,43.8,3.9,9.5,41.5,1.8,3.6,50.0,0.31646,0.5450133269682143,4.8,6.1,79.4,9.1,2.9,1.3,0.7,3.6,3.4,18.0,8.7,19.9,6.0,14.5,2.7,5.5,7.4,9.3,13.9,4.4,1.9,1.1,5.5,5.2,27.6,4.0,17.44,3.29616,0.0,3.76,31.5,65.2,40.0,41.1,23.3,14.3,27.4,100.0,45.9,,,,,,,,,,,,,,,,,,,,,,,,,2016.0,adidas Nations,5,20:00,8.2,3.0,5.6,.536,0.2,1.6,.125,2.0,3.2,.625,4.4,0.4,0.8,0.6,2.2,2.0,6th,29.167,51.389,51.389,52.062,63.978,55.072,29.762,54.167,48.4,0.19821401,56.207,0.07723930213335566,43.055,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Smith_Chris_det21.jpg
107336,2021-22,Tyrn Flowers,PF,SF,Stretch,81,200.0,LIU,NEC,15.0,14.0,-7.03,4.0,,,288.0,29,29,1005.0,24.3,57.2,55.2,0.501,0.198,515.0,6.5,16.7,11.7,19.9,2.3,4.9,3.1,12.7,2.0,26.1,1.9986000000000002,2.7,1.7,4.4,0.176,5.7,-0.1,5.6,1.32,112.6,98.3,0.379,-0.78,3.1305555555555555,8.0,17.7,45.4,4.6,8.8,51.8,3.5,8.9,39.0,0.29269,0.989291410344042,2.6,3.5,75.0,9.0,3.7,1.7,1.8,2.8,1.9,22.2,11.0,24.2,6.2,12.1,4.7,12.1,3.6,4.8,12.3,5.1,2.3,2.4,3.9,2.6,30.2,,,,,3.75,28.3,66.7,45.2,21.6,32.3,54.8,50.1,73.6,61.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.167,54.167,91.667,89.175,24.731,,69.048,20.238,,0.23192,56.195,,,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Flower_Tyrn_umass1617.jpg
88952,2020-21,Kessler Edwards,SF,PF,Connector,80,203.0,Pepperdine,WCC,15.0,12.0,5.01,3.0,"Aug 9, 2000",20.89,286.0,27,26,916.0,21.8,60.6,55.8,0.356,0.314,410.0,4.4,18.4,11.6,7.2,1.6,3.9,2.3,11.3,5.6000000000000005,23.6,0.5316,2.5,1.4,3.9,0.169,4.5,1.0,5.6,0.67,114.6,99.7,0.265,-2.85,2.269090909090909,7.2,14.6,49.1,5.2,9.4,55.3,2.0,5.2,37.8,0.256,0.7053569556557291,4.0,4.6,87.6,8.0,1.4,1.1,1.4,2.1,2.5,20.3,9.9,20.2,7.2,13.0,2.7,7.2,5.6,6.3,11.1,2.0,1.6,2.0,3.0,3.5,28.1,11.0,12.1,1.3592655999999999,0.0,2.27,27.2,69.2,58.7,37.1,45.2,33.9,35.6,91.1,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.833,91.667,27.083,30.928,22.581,15.942,39.286,32.143,38.2,0.035928,52.284,0.022484444171396896,23.209,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Edwards_Kessler_bkn22.jpg
132443,2019-20,Patrick Williams,PF,SF,Connector,79,215.0,Florida State,ACC,25.0,4.0,7.64,1.0,"Aug 26, 2001",18.84,26.0,29,0,653.0,19.4,55.3,49.8,0.242,0.357,258.0,6.9,14.0,10.5,8.4,2.5,5.6,3.5,17.1,8.200000000000001,22.2,0.53435,1.2,1.3,2.5,0.154,2.3,3.2,5.5,0.58,106.9,94.1,0.156,-4.7,3.4567901234567904,5.8,12.7,45.9,4.8,9.6,50.3,1.0,3.1,32.0,0.19484,0.4803672228769927,3.8,4.5,83.8,7.1,1.8,1.8,1.8,3.1,2.9,16.4,8.4,18.2,6.9,13.8,1.4,4.4,5.5,6.5,10.2,2.5,2.5,2.6,4.4,4.1,23.6,25.0,29.48,7.053532199999999,0.0,4.35,40.9,62.4,41.5,35.1,35.6,11.5,24.0,87.5,42.0,2018-19,Team United,Nike 17U,10.0,10.0,10.0,14.3,5.1,10.7,0.477,1.7,3.4,0.5,2.8,4.6,0.609,0.0,5.4,5.4,1.9,0.8,1.0,1.9,2.6,,,,,,,,,,,,,,,,,,,,,,43.75,40.278,47.222,25.773,15.054,79.71,89.286,36.905,47.199999999999996,0.036503,54.762,0.02940472538584396,25.131,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Williams_Patrick_chi22.jpg
22567,2012-13,CJ Aiken,SF,PF,Slasher,81,200.0,St. Joseph's,AAC,17.0,14.0,4.05,3.0,"Sep 27, 1990",22.76,112.0,31,27,983.0,20.1,58.5,54.1,0.355,0.372,294.0,5.6,15.7,10.7,6.4,1.0,8.5,1.8,10.7,8.5,17.0,0.24731000000000003,2.3,1.2,3.5,0.144,2.8,2.7,5.5,0.88,118.5,100.6,0.202,-1.47,1.7894736842105263,4.7,9.5,49.6,3.9,6.1,62.9,0.9,3.4,25.3,0.17015,0.7001754044045994,2.8,3.5,79.3,7.0,1.2,0.7,3.3,1.3,2.4,13.1,7.5,15.1,6.1,9.7,1.4,5.3,4.4,5.6,11.1,1.9,1.0,5.3,2.1,3.8,20.7,52.0,52.16,6.436700480000002,0.1,1.86,42.7,76.0,71.1,21.8,37.3,63.2,35.5,95.2,77.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.667,37.5,1.389,47.423,17.204,37.681,13.095,15.476,32.7,0.0050939997,53.758,0.002409257080668444,14.157,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Aiken_CJ_ncaa_sj.jpg
109784,2017-18,Jemerrio Jones,PF,SF,Playmaker,77,175.0,New Mexico State,WAC,28.0,6.0,-1.1,4.0,"Apr 9, 1995",23.23,400.0,34,33,964.0,23.6,51.3,50.9,0.13,0.214,433.0,14.4,36.4,25.4,20.7,2.1,2.2,2.1,18.1,8.3,22.4,0.5763199999999999,1.7,3.1,4.9,0.202,2.4,3.0,5.4,1.31,107.5,83.2,0.283,-1.07,2.1488372093023256,6.9,13.8,50.3,6.8,12.0,56.39999999999999,0.2,1.8,9.3,0.04549,0.2564156945917285,1.5,2.9,52.1,18.7,4.4,1.5,0.8,3.4,3.2,15.6,9.9,19.7,9.7,17.1,0.2,2.5,2.2,4.2,26.6,6.3,2.1,1.1,4.8,4.5,22.2,14.0,7.68,2.08748544,0.0,5.35,54.8,67.6,50.4,32.2,37.4,12.5,13.0,75.0,41.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.333,13.889,79.167,90.722,100.0,14.493,78.571,29.762,61.199999999999996,0.037145,59.104,0.00889688185247891,11.525,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Jones_Jemerrio_was19.jpg
57247,2015-16,James Webb,SF,PF,Slasher,81,200.0,Boise State,MWC,19.0,12.0,3.13,3.0,"Aug 19, 1993",22.87,400.0,31,31,944.0,24.5,56.49999999999999,53.2,0.304,0.441,463.0,9.2,27.0,17.9,7.7,2.6,2.5,2.5,10.2,6.0,25.4,0.48544,2.6,2.1,4.7,0.199,3.8,1.5,5.3,0.69,115.5,94.2,0.258,-2.74,2.5490196078431375,7.5,15.2,49.4,6.4,10.6,60.2,1.1,4.6,24.8,0.16136,0.6006373486297004,4.6,6.7,68.4,12.0,1.4,1.9,0.8,2.1,4.0,20.7,10.6,21.5,9.0,15.0,1.6,6.6,6.5,9.5,17.0,2.0,2.6,1.2,2.9,5.6,29.4,38.0,29.59,4.58686426,0.0,3.33,35.8,75.8,56.7,33.8,43.8,26.4,30.4,92.6,57.4,,,,,,,,,,,,,,,,,,,,,,,,,2015.0,adidas Nations Counselors,4,14:00,9.3,3.8,6.5,.577,1.0,2.0,.500,0.8,1.0,.750,2.8,0.8,1.0,0.3,0.2,1.2,-,81.25,50.0,30.556,33.505,92.473,72.464,77.381,33.333,58.9,0.025824,59.637,0.0115945299731134,11.026,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Webb_James_phi1617.jpg
